feature_name,importance,cumulative_importance
MAPK8IP3_23162,0.005431517974894897,0.6076786766516408
DTHD1_401124,0.005404451989327167,0.6130831286409679
CHRNA4_1137,0.005373190069141151,0.6184563187101091
HECW2_57520,0.0053419028328621125,0.6237982215429712
CALML3_810,0.005304071095891511,0.6291022926388626
SPRTN_83932,0.005277969749905258,0.6343802623887679
SPRY4_81848,0.005201360862740461,0.6395816232515084
DPP3_10072,0.005195547841149172,0.6447771710926575
TUBGCP4_27229,0.005171007280225862,0.6499481783728834
FAM81B_153643,0.005152382129922682,0.6551005605028061
SRR_63826,0.005132480341164476,0.6602330408439705
MAP4K5_11183,0.005121302996089298,0.6653543438400598
FAP_2191,0.005095946769826931,0.6704502906098867
PXDN_7837,0.005085976805179776,0.6755362674150664
CTBP1_1487,0.005047076005558926,0.6805833434206254
UBA6-AS1_550112,0.005037742007105808,0.6856210854277313
CCDC144NL_339184,0.0049514798971856695,0.690572565324917
MYO1H_283446,0.004915503399061032,0.695488068723978
PRB2_653247,0.004907443458300127,0.700395512182278
MFSD10_10227,0.004852470431046776,0.7052479826133248
NFKBID_84807,0.00483897245020865,0.7100869550635335
PXDNL_137902,0.004805573098396267,0.7148925281619297
ZNF131_7690,0.004772834165516382,0.719665362327446
CHPF_79586,0.004766075725365584,0.7244314380528116
UBLCP1_134510,0.004764410806894807,0.7291958488597065
XDH_7498,0.004754181909961402,0.7339500307696678
NRG3_10718,0.0047402925933612795,0.7386903233630291
CSNK2A2_1459,0.004722954912241297,0.7434132782752704
MED15_51586,0.004682130168621196,0.7480954084438916
ZNF683_257101,0.004681862052597169,0.7527772704964887
KCNK5_8645,0.004681854793371347,0.75745912528986
LINC00028_140875,0.004679126913188655,0.7621382522030486
C1orf226_400793,0.004663968484361584,0.7668022206874102
AGAP5_729092,0.004626950276868068,0.7714291709642783
IVNS1ABP_10625,0.004601286665025216,0.7760304576293036
RNF26_79102,0.004584074382271854,0.7806145320115754
GLT8D2_83468,0.0045794348833341205,0.7851939668949095
TENT4A_11044,0.00457582099046333,0.7897697878853728
DAGLA_747,0.004533879432708262,0.794303667318081
H2BC12_85236,0.004504529952321187,0.7988081972704022
WDSUB1_151525,0.004486012084443916,0.8032942093548461
POLR2B_5431,0.004469159031858435,0.8077633683867045
KRT23_25984,0.004438678659530525,0.812202047046235
RAB1B_81876,0.004423234019555534,0.8166252810657906
EIF2AK4_440275,0.004382152108587838,0.8210074331743784
DCTN5_84516,0.004373590701898647,0.8253810238762771
ASIC3_9311,0.004363361114918404,0.8297443849911955
ZBTB49_166793,0.004351433436764674,0.8340958184279602
RIOK2_55781,0.004330345652104729,0.838426164080065
SUPT6H_6830,0.004288700798991775,0.8427148648790568
H4-16_121504,0.0042871747176717045,0.8470020395967285
LRRC24_441381,0.004285943641679328,0.8512879832384078
PDE12_201626,0.004279363798926496,0.8555673470373343
CDH2_1000,0.004257394022658729,0.859824741059993
NOA1_84273,0.004256414799284309,0.8640811558592773
TMEM17_200728,0.004213476073541043,0.8682946319328183
ING1_3621,0.004173421573077961,0.8724680535058963
TM4SF1_4071,0.004152460660172571,0.8766205141660689
PRPF19_27339,0.004141353329662477,0.8807618674957314
AKR7A2P1_246182,0.004128478368723518,0.8848903458644549
CEMIP_57214,0.004127635278305336,0.8890179811427602
SLC10A2_6555,0.004110259654273569,0.8931282407970338
SLC1A6_6511,0.004109938219880365,0.8972381790169142
NAA38_84316,0.0041072695374901845,0.9013454485544043
P2RY13_53829,0.004103353680641219,0.9054488022350455
FAM53B_9679,0.004072163146387594,0.9095209653814331
RDH12_145226,0.004047798143361977,0.9135687635247951
TIMM21_29090,0.004045275857023272,0.9176140393818184
SOWAHC_65124,0.004035581209729908,0.9216496205915483
RBPJ_3516,0.0040292562097663884,0.9256788768013147
THBS3_7059,0.004012394125514253,0.9296912709268289
YTHDC1_91746,0.003990784051540943,0.9336820549783699
CCNYL1_151195,0.0039312725230594954,0.9376133275014293
BBC3_27113,0.003917782663297971,0.9415311101647273
NID2_22795,0.0038940427168014527,0.9454251528815288
RUFY3_22902,0.003869353252882895,0.9492945061344117
ADAM8_101,0.0038632624045770707,0.9531577685389887
COL6A3_1293,0.003840627163387816,0.9569983957023765
TAPT1_202018,0.0038297926952468525,0.9608281883976234
WIPI1_55062,0.003806757322158068,0.9646349457197815
C1QTNF12_388581,0.0037903026371962864,0.9684252483569777
TMCC2_9911,0.0037846579493288988,0.9722099063063067
LIN52_91750,0.0037773752120816217,0.9759872815183883
MFRP_83552,0.0036286639698302225,0.9796159454882185
GPR182_11318,0.0035591474654809246,0.9831750929536994
RNF126P1_376412,0.0034840842007829707,0.9866591771544824
GPC1_2817,0.0034285353799201074,0.9900877125344025
PRKY_5616,0.0033926456413660194,0.9934803581757685
PLEKHA3_65977,0.0032937569791559457,0.9967741151549244
TMEM158_25907,0.003225884845074911,0.9999999999999993
