feature_name,importance,cumulative_importance
LOC440925_440925,0.002696659722390691,0.7660131174404573
GPR152_390212,0.0026774526090478728,0.7686905700495051
KYAT3_56267,0.002650551588559968,0.7713411216380651
PHETA2_150368,0.002595090656325087,0.7739362122943902
DNAJC22_79962,0.002586944973774487,0.7765231572681648
RNF5_6048,0.0025843728825929403,0.7791075301507577
?_553137,0.0025775121334798224,0.7816850422842375
PA2G4P4_647033,0.002563697557826968,0.7842487398420644
PCDH15_65217,0.002540615751959796,0.7867893555940242
ARNTL_406,0.0025121354505461984,0.7893014910445704
LOC399959_399959,0.002489750819421088,0.7917912418639914
FKBP3_2287,0.0024838894628157076,0.7942751313268072
PADI3_51702,0.0024647538637730024,0.7967398851905801
OR1L4_254973,0.002442292193389121,0.7991821773839692
STYX_6815,0.002439923465808146,0.8016221008497774
GPR27_2850,0.0024324702137731597,0.8040545710635505
GDF15_9518,0.0024323343491514902,0.806486905412702
SFMBT1_51460,0.0023869173864498466,0.8088738227991518
LGI2_55203,0.002379676256895986,0.8112534990560477
LOC100132215_100132215,0.002367166917579332,0.813620665973627
MPZL1_9019,0.0023552321322837383,0.8159758981059108
CUTA_51596,0.002353550969152491,0.8183294490750632
WNT7B_7477,0.002321601737446923,0.8206510508125101
CDC16_8881,0.002318251664099609,0.8229693024766097
LOC284276_284276,0.0022526468657034513,0.8252219493423132
TBC1D26_353149,0.002244019146421143,0.8274659684887343
GDPD5_81544,0.0022313003333069136,0.8296972688220412
KLB_152831,0.0021853018418617406,0.8318825706639029
CLPTM1_1209,0.0021123620257657845,0.8339949326896687
HORMAD2_150280,0.0020959386088451617,0.8360908712985139
IFI30_10437,0.002079062873527168,0.8381699341720411
RPS6_6194,0.0020528536186643375,0.8402227877907055
SHOX2_6474,0.0020496103238388714,0.8422723981145444
SGCD_6444,0.0020436648736447513,0.8443160629881891
C2orf72_257407,0.0020279003261861996,0.8463439633143752
SLC22A2_6582,0.0020176702779185983,0.8483616335922938
PER3_8863,0.002000448706723699,0.8503620822990174
FAM30A_9834,0.0019926950130928866,0.8523547773121103
GPR156_165829,0.0019711304223676593,0.8543259077344779
ALX3_257,0.0019598506165296684,0.8562857583510076
SLF2_55719,0.0019584222823128155,0.8582441806333204
CD36_948,0.001934734565901977,0.8601789151992224
MLYCD_23417,0.001918641077603274,0.8620975562768257
SLC6A20_54716,0.0019128553977825619,0.8640104116746082
PAX5_5079,0.0019017381979583772,0.8659121498725666
NINL_22981,0.001873767457039895,0.8677859173296065
TCFL5_10732,0.0018650409639233009,0.8696509582935298
CHCHD1_118487,0.001826344949903428,0.8714773032434332
BCAT1_586,0.0018228026002852392,0.8733001058437184
VWC2_375567,0.001822737771294026,0.8751228436150125
MGC45800_90768,0.001822386400914089,0.8769452300159266
TNFAIP6_7130,0.0018128758751289615,0.8787581058910556
ANKRD55_79722,0.0018005162269813212,0.8805586221180369
LOC100190938_100190938,0.0017926021238806574,0.8823512242419176
ACE2_59272,0.0017753310766806904,0.8841265553185983
GPR17_2840,0.0017739476877451153,0.8859005030063434
RFXAP_5994,0.0017670413305498646,0.8876675443368932
MAFF_23764,0.0017639486721825897,0.8894314930090758
ANKDD1A_348094,0.0017596355768412556,0.891191128585917
DCBLD2_131566,0.0017418356869507738,0.8929329642728677
MX1_4599,0.0017400075630260112,0.8946729718358938
LOC644165_644165,0.0017382293829687149,0.8964112012188625
OR51E2_81285,0.0017366188207855278,0.8981478200396481
NCOR2_9612,0.0017263630387901493,0.8998741830784383
PTPN22_26191,0.0017173118458387738,0.901591494924277
KDM2A_22992,0.0017119148739407088,0.9033034097982178
MYO3B_140469,0.0017021532240091438,0.9050055630222269
GSG1L_146395,0.00168122725814348,0.9066867902803704
OR51B6_390058,0.0016801790870683666,0.9083669693674388
MN1_4330,0.001650171494138504,0.9100171408615773
DNAH12_201625,0.0015939385404256305,0.9116110794020029
GATA4_2626,0.0015711952213031484,0.913182274623306
LAX1_54900,0.001570047366771744,0.9147523219900778
FRAT2_23401,0.001509374267221431,0.9162616962572993
C14orf28_122525,0.001508037070704667,0.9177697333280039
PRAME_23532,0.001503305260227934,0.9192730385882318
CC2D2B_387707,0.0014941381138395026,0.9207671767020713
RPL9_6133,0.0014772718645653068,0.9222444485666366
RSRP1_57035,0.0014762405191461228,0.9237206890857826
RGS11_8786,0.0014725419486579408,0.9251932310344406
CDKN2B_1030,0.0014576324489333275,0.926650863483374
ZNF648_127665,0.0014497694968172695,0.9281006329801913
FDPS_2224,0.0014392585454332213,0.9295398915256246
PBX2_5089,0.0014357511705316646,0.9309756426961562
TSPEAR_54084,0.001427971534084095,0.9324036142302403
MED6_10001,0.0014045788390359413,0.9338081930692762
DPP6_1804,0.0013673105909104571,0.9351755036601866
LOC168474_168474,0.00136574429246269,0.9365412479526494
CHRD_8646,0.0013559384081269757,0.9378971863607763
PRR11_55771,0.0013523632054838045,0.9392495495662602
IQCE_23288,0.0013465467525392034,0.9405960963187994
KRTAP5-6_440023,0.0013450502122086228,0.941941146531008
TP53INP2_58476,0.001342066597090794,0.9432832131280988
LOC146481_146481,0.0013352245455918535,0.9446184376736907
DCAF1_9730,0.0013239426188499507,0.9459423802925406
TNFRSF10B_8795,0.0013221521037447136,0.9472645323962854
RTL9_57529,0.0013212654887372085,0.9485857978850226
GIMAP8_155038,0.0013183000478656183,0.9499040979328882
ZNF843_283933,0.001314196228594107,0.9512182941614823
BIN3-IT1_80094,0.0013114209022023736,0.9525297150636847
SP7_121340,0.001304825785278547,0.9538345408489632
VSTM4_196740,0.0012977254416389875,0.9551322662906022
THAP11_57215,0.0012917345537849852,0.9564240008443872
LY6G6D_58530,0.0012830547005974755,0.9577070555449847
GNS_2799,0.0012620378801325195,0.9589690934251173
SPRED2_200734,0.0012548982591524768,0.9602239916842698
ZNF853_54753,0.0012432468441001207,0.9614672385283699
HOXD12_3238,0.001236733589304988,0.9627039721176749
NBR2_10230,0.0012327440979614985,0.9639367162156364
CARD14_79092,0.001217352348882607,0.965154068564519
HYLS1_219844,0.0012144328396743477,0.9663685014041934
GGCX_2677,0.0012064816874337537,0.9675749830916271
CDRT15P1_94158,0.0011913590487684326,0.9687663421403956
FLJ37453_729614,0.0011889620101933945,0.969955304150589
KIF26B_55083,0.0011884137024691988,0.9711437178530582
MROH2B_133558,0.0011846877909925603,0.9723284056440508
BMP5_653,0.0011828170866717946,0.9735112227307225
CROT_54677,0.0011823623783311398,0.9746935851090537
MYOT_9499,0.0011702067521099648,0.9758637918611637
ZNF684_127396,0.0011667950899053661,0.977030586951069
PCDHA2_56146,0.0011549502419153038,0.9781855371929843
OR1D4_8385,0.0011514379222216215,0.9793369751152059
EIF2AK1_27102,0.0011222701068657524,0.9804592452220716
PCDH7_5099,0.001091438830508369,0.98155068405258
HOTAIR_100124700,0.0010847805375155148,0.9826354645900954
STKLD1_169436,0.001083479264906394,0.9837189438550018
CHRNB4_1143,0.001061732697107952,0.9847806765521098
TTI2_80185,0.0010611090785596945,0.9858417856306695
SLC7A1_6541,0.0010520616881894943,0.986893847318859
MAP1LC3B2_643246,0.0010407673788784002,0.9879346146977374
ERBB2_2064,0.001031880099459644,0.988966494797197
ESF1_51575,0.0010306630064235676,0.9899971578036205
DNM1P35_100128285,0.0010112803880075421,0.9910084381916281
TRIM16_10626,0.0010013723329255339,0.9920098105245536
SRPK3_26576,0.0009761430590400649,0.9929859535835937
LRRC10B_390205,0.0009507936006317261,0.9939367471842254
GADD45GIP1_90480,0.0008982376924447293,0.9948349848766701
CSNK1A1P1_161635,0.0008849780051114887,0.9957199628817816
PARVA_55742,0.0008808856382454966,0.9966008485200271
CAPN10_11132,0.0008771031255045888,0.9974779516455317
SLC25A16_8034,0.0008480889336517909,0.9983260405791834
TAS2R9_50835,0.0008433750669768028,0.9991694156461602
ORMDL1_94101,0.000830584353839857,1.0
